event_id,level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
192,191,192,127.0,9.0,56.0,30,59.325,68.0,9.0,FirstHalf,Pass,Successful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.6'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.57'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 212, 35, 38, 216]",True,401044.0,36.330000000000005,58.61600000000001,,,,,,,,,,,9.933333333333334,,,,6.0,7.0,4.0,7.0,0.01473596,0.01126267,-0.0034732899999999987,Tottenham,Copenhagen,13.0,Destiny Udogie,DL,True,-16.008355128474598,0.0,-157.80018299968253,D. Udogie,7.0,Tottenham
193,192,193,128.0,9.0,58.0,30,36.330000000000005,58.61600000000001,9.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.19'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 215, 218]",True,425229.0,28.77,45.56,,,,,,,,,,,9.966666666666667,,,,4.0,6.0,3.0,5.0,0.01214719,0.01110462,-0.0010425699999999996,Tottenham,Copenhagen,37.0,Micky van de Ven,DC,True,-4.152809551102791,0.0,-120.07273438909765,M. v. de Ven,7.0,Tottenham
194,193,194,129.0,10.0,1.0,30,28.77,45.56,10.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '69.9'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.24'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '92.1'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,147863.0,96.705,62.220000000000006,,,,,,,,,,,10.016666666666667,,,,3.0,5.0,11.0,7.0,0.01110462,0.0379259,0.026821279999999996,Tottenham,Copenhagen,1.0,Guglielmo Vicario,GK,True,47.68766920419814,0.0,13.778970458919831,G. Vicario,7.0,Tottenham
195,194,195,130.0,10.0,2.0,30,96.705,62.220000000000006,10.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 69]",True,444751.0,,,,,,,,,,,,,10.033333333333333,,,,,,,,,,,Tottenham,Copenhagen,28.0,Wilson Odobert,AML,True,0.0,0.0,,W. Odobert,7.0,Tottenham
196,195,196,52.0,10.0,27.0,10,4.620000000000001,34.34,10.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '97.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.0'}, {'type': {'value': 74, 'displayName': 'MissHigh'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.48'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '69.3'}]","[91, 119, 117, 127, 36, 37, 216, 218]",True,365432.0,66.15,66.30000000000001,,,,,,,,,,,10.45,,,,0.0,4.0,7.0,7.0,0.00941056,0.0174506,0.00804004,Copenhagen,Tottenham,1.0,Dominik Kotarski,GK,True,49.857190135904446,0.0,27.448331172151264,D. Kotarski,7.0,Tottenham
197,196,197,53.0,10.0,31.0,10,66.15,66.30000000000001,10.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 69]",True,141732.0,,,,,,,,,,,,,10.516666666666666,,,,,,,,,,,Copenhagen,Tottenham,10.0,Mohamed Elyounoussi,FW,True,0.0,0.0,,M. Elyounoussi,7.0,Tottenham
198,197,198,133.0,10.0,44.0,30,39.375,0.0,10.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.09'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.9'}]","[91, 212, 36, 37, 216]",True,362352.0,42.945,5.44,,,,,,,,,,,10.733333333333333,,,,4.0,0.0,4.0,0.0,0.01126267,0.01126267,0.0,Tottenham,Copenhagen,23.0,Pedro Porro,DR,True,5.5979183141678845,0.0,56.72511201516508,P. Porro,7.0,Tottenham
199,198,199,134.0,10.0,45.0,30,42.945,5.44,10.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.91'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.8'}]","[91, 117, 30, 35, 38, 216, 218]",True,399772.0,39.27,1.904,,,,,,,,,,,10.75,,,,4.0,0.0,4.0,0.0,0.01126267,0.01126267,0.0,Tottenham,Copenhagen,7.0,Xavi Simons,AMC,True,-4.835940170903669,0.0,-136.1043027552704,X. Simons,7.0,Tottenham
200,199,200,135.0,10.0,46.0,30,39.27,1.904,10.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.83'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.7'}]","[91, 118, 120, 29, 36, 37, 216, 218]",True,362352.0,40.635000000000005,3.4000000000000004,,,,,,,,,,,10.766666666666666,,,,,,,,,,,Tottenham,Copenhagen,23.0,Pedro Porro,DR,True,1.879101537022251,0.0,47.62163869046316,P. Porro,7.0,Tottenham
201,200,201,135.5,10.0,47.5,30,40.635000000000005,3.4000000000000004,10.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,362352.0,28.56,9.928,,,,,,138.0,,,,,10.791666666666666,,,,4.0,0.0,3.0,1.0,0.01126267,0.0105949,-0.0006677699999999998,Tottenham,Copenhagen,23.0,Pedro Porro,DR,True,0.0,-8.872119487774299,151.60340787289192,P. Porro,7.0,Tottenham
202,201,202,136.0,10.0,49.0,30,41.055,2.584,10.0,FirstHalf,Foul,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '56'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 63]",True,,,,,,,,,,,,,,10.816666666666666,,,,,,,,,,,Tottenham,Copenhagen,,nan,,,0.0,0.0,,nan,7.0,Tottenham
203,202,203,56.0,10.0,49.0,10,63.945,65.41600000000001,10.0,FirstHalf,Foul,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '136'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]",[64],False,421895.0,,,,,,,,,,,,,10.816666666666666,,,,,,,,,,,Copenhagen,Tottenham,30.0,Elias Achouri,ML,True,0.0,0.0,,E. Achouri,7.0,Tottenham
204,203,204,138.0,11.0,0.0,30,28.56,9.928,11.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '18.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '50.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.91'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}]","[91, 117, 30, 132, 35, 37, 215, 218]",True,362352.0,19.845,34.476000000000006,,,,,,,,,,,11.0,,,,3.0,1.0,2.0,4.0,0.0105949,0.01016549,-0.0004294100000000016,Tottenham,Copenhagen,23.0,Pedro Porro,DR,True,-5.015611724478092,0.0,109.54581581137784,P. Porro,7.0,Tottenham
205,204,205,138.5,11.0,3.0,30,19.845,34.476000000000006,11.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,425229.0,35.910000000000004,40.392,,,,,,140.0,,,,,11.05,,,,2.0,4.0,4.0,4.0,0.01016549,0.01262646,0.0024609700000000016,Tottenham,Copenhagen,37.0,Micky van de Ven,DC,True,0.0,15.771276036348908,20.216429862373055,M. v. de Ven,7.0,Tottenham
206,205,206,140.0,11.0,6.0,30,35.910000000000004,40.392,11.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '38.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.73'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.0'}]","[91, 117, 30, 36, 38, 216, 218]",True,425229.0,36.225,26.384,,,,,,,,,,,11.1,,,,3.0,4.0,4.0,3.0,0.01132376,0.01262646,0.0013027000000000004,Tottenham,Copenhagen,37.0,Micky van de Ven,DC,True,0.18964927029952605,0.0,-88.7117983068073,M. v. de Ven,7.0,Tottenham
207,206,207,140.5,11.0,8.5,30,36.225,26.384,11.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,323663.0,41.895,28.424,,,,,,141.0,,,,,11.141666666666666,,,,4.0,3.0,4.0,3.0,0.01262646,0.01262646,0.0,Tottenham,Copenhagen,17.0,Cristian Romero,DC,True,0.0,5.844534494693548,19.788140776701688,C. Romero,7.0,Tottenham
208,207,208,141.0,11.0,11.0,30,41.895,28.424,11.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.26'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '48.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.4'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,323663.0,58.17,32.776,,,,,,,,,,,11.183333333333334,,,,4.0,3.0,6.0,3.0,0.01262646,0.01689528,0.004268819999999998,Tottenham,Copenhagen,17.0,Cristian Romero,DC,True,16.504877393183037,0.0,14.970850973046574,C. Romero,7.0,Tottenham
209,208,209,142.0,11.0,13.0,30,58.17,32.776,11.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.53'}, {'type': {'value': 155, 'displayName': 'Chipped'}}]","[91, 119, 117, 30, 124, 36, 38, 216, 218]",True,303657.0,68.88,22.712,,,,,,,,,,,11.216666666666667,,,,6.0,3.0,7.0,2.0,0.01689528,0.01935132,0.002456040000000003,Tottenham,Copenhagen,30.0,Rodrigo Bentancur,DMC,True,9.003248236953674,0.0,-43.218872148751196,R. Bentancur,7.0,Tottenham
210,209,210,143.0,11.0,14.0,30,68.88,22.712,11.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 69]",True,399772.0,,,,,,,,,,,,,11.233333333333333,,,,,,,,,,,Tottenham,Copenhagen,7.0,Xavi Simons,AMC,True,0.0,0.0,,X. Simons,7.0,Tottenham
211,210,211,57.0,11.0,15.0,10,33.495,42.636,11.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.51'}]","[91, 118, 120, 29, 36, 38, 216, 218]",True,300755.0,39.69,36.584,,,,,,,,,,,11.25,,,,,,,,,,,Copenhagen,Tottenham,6.0,Pantelis Hatzidiakos,DC,True,6.663519279753203,0.0,-44.33102603478856,P. Hatzidiakos,8.0,Copenhagen
212,211,212,144.0,11.0,18.0,30,66.675,32.300000000000004,11.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.59'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.8'}]","[91, 120, 29, 36, 37, 217, 218]",True,403859.0,71.19,35.292,,,,,,,,,,,11.3,,,,,,,,,,,Tottenham,Copenhagen,29.0,Pape Matar Sarr,DMC,True,4.528008375097649,0.0,33.53163830746564,P. M. Sarr,8.0,Copenhagen
213,212,213,58.0,11.0,19.0,10,33.81,32.708000000000006,11.0,FirstHalf,Interception,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 101, 56]",True,342577.0,,,,,,,,,,,,,11.316666666666666,,,,,,,,,,,Copenhagen,Tottenham,12.0,Lukas Lerager,MC,True,0.0,0.0,,L. Lerager,8.0,Copenhagen
214,213,214,59.0,11.0,20.0,10,32.655,40.868,11.0,FirstHalf,BallRecovery,Successful,[],[93],False,458988.0,32.655,40.868,,,,,,,,,,,11.333333333333334,,,,,,,,,,,Copenhagen,Tottenham,36.0,William Clem,MC,True,0.0,0.0,0.0,W. Clem,8.0,Copenhagen
215,214,215,60.0,11.0,21.0,10,32.655,40.868,11.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.80'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 216, 218]",True,458988.0,39.165,47.53200000000001,,,,,,,,,,,11.35,,,,3.0,4.0,4.0,5.0,0.01132376,0.01269174,0.0013679799999999995,Copenhagen,Tottenham,36.0,William Clem,MC,True,5.458946810048573,0.0,45.669739499659215,W. Clem,8.0,Copenhagen
216,215,216,61.0,11.0,22.0,10,39.165,47.53200000000001,11.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.40'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.4'}]","[91, 118, 120, 29, 36, 38, 216, 218]",True,141732.0,47.67,37.196000000000005,,,,,,,,,,,11.366666666666667,,,,,,,,,,,Copenhagen,Tottenham,10.0,Mohamed Elyounoussi,FW,True,9.792310020710701,0.0,-50.550669777588844,M. Elyounoussi,8.0,Copenhagen
217,216,217,145.0,11.0,23.0,30,57.330000000000005,30.804000000000002,11.0,FirstHalf,Interception,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 101, 56]",True,303657.0,,,,,,,,,,,,,11.383333333333333,,,,,,,,,,,Tottenham,Copenhagen,30.0,Rodrigo Bentancur,DMC,True,0.0,0.0,,R. Bentancur,9.0,Tottenham
218,217,218,146.0,11.0,24.0,30,62.580000000000005,24.548000000000002,11.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.21'}]","[91, 117, 30, 35, 38, 216, 218]",True,403859.0,47.145,23.46,,,,,,,,,,,11.4,,,,7.0,2.0,5.0,2.0,0.01935132,0.01429128,-0.005060040000000002,Tottenham,Copenhagen,29.0,Pape Matar Sarr,DMC,True,-15.3469609493103,0.0,-175.96793855184433,P. M. Sarr,9.0,Tottenham
219,218,219,147.0,11.0,25.0,30,47.145,23.46,11.0,FirstHalf,BallRecovery,Successful,[],[93],False,323663.0,47.145,23.46,,,,,,,,,,,11.416666666666666,,,,,,,,,,,Tottenham,Copenhagen,17.0,Cristian Romero,DC,True,0.0,0.0,0.0,C. Romero,9.0,Tottenham
220,219,220,148.0,11.0,25.0,30,47.145,23.46,11.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.59'}]","[91, 117, 30, 35, 37, 216, 218]",True,323663.0,46.935,37.332,,,,,,,,,,,11.416666666666666,,,,5.0,2.0,5.0,4.0,0.01429128,0.01484598,0.0005547,Tottenham,Copenhagen,17.0,Cristian Romero,DC,True,0.646726650743723,0.0,90.86730065493848,C. Romero,9.0,Tottenham
221,220,221,148.5,11.0,27.0,30,46.935,37.332,11.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,425229.0,61.425000000000004,53.516000000000005,,,,,,149.0,,,,,11.45,,,,5.0,4.0,7.0,6.0,0.01484598,0.01870347,0.00385749,Tottenham,Copenhagen,37.0,Micky van de Ven,DC,True,0.0,10.414791567472342,48.161001405618244,M. v. de Ven,9.0,Tottenham
222,221,222,149.0,11.0,29.0,30,61.425000000000004,53.516000000000005,11.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.57'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,425229.0,78.54,64.464,,,,,,,,,,,11.483333333333333,,,,7.0,6.0,9.0,7.0,0.01870347,0.02756312,0.00885965,Tottenham,Copenhagen,37.0,Micky van de Ven,DC,True,7.394933587546134,0.0,32.60594151726096,M. v. de Ven,9.0,Tottenham
223,222,223,150.0,11.0,33.0,30,79.38,64.396,11.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.16'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.5'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,401044.0,69.92999999999999,64.19200000000001,,,,,,,,,,,11.55,,,,9.0,7.0,8.0,7.0,0.02756312,0.02122129,-0.00634183,Tottenham,Copenhagen,13.0,Destiny Udogie,DL,True,-6.522928116398802,0.0,-178.76333080483104,D. Udogie,9.0,Tottenham
224,223,224,151.0,11.0,36.0,30,69.92999999999999,64.19200000000001,11.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.16'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.0'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,425229.0,61.95,51.204,,,,,,,,,,,11.6,,,,8.0,7.0,7.0,6.0,0.02122129,0.01870347,-0.0025178200000000005,Tottenham,Copenhagen,37.0,Micky van de Ven,DC,True,-0.08439839878692368,0.0,-121.56711912457233,M. v. de Ven,9.0,Tottenham
225,224,225,152.0,11.0,37.0,30,61.95,51.204,11.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '33.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.70'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.9'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 119, 117, 127, 35, 38, 216, 218]",True,403859.0,61.53,17.612000000000002,,,,,,,,,,,11.616666666666667,,,,7.0,6.0,7.0,2.0,0.01870347,0.01935132,0.0006478500000000019,Tottenham,Copenhagen,29.0,Pape Matar Sarr,DMC,True,-0.09618220096508878,0.0,-90.71633048258137,P. M. Sarr,9.0,Tottenham
226,225,226,152.5,11.0,40.0,30,61.53,17.612000000000002,11.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,362352.0,66.99,14.212,,,,,,153.0,,,,,11.666666666666668,,,,7.0,2.0,7.0,1.0,0.01935132,0.01870347,-0.0006478500000000019,Tottenham,Copenhagen,23.0,Pedro Porro,DR,True,0.0,3.604147977666976,-31.91096045323205,P. Porro,9.0,Tottenham
227,226,227,153.0,11.0,43.0,30,66.99,14.212,11.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.21'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.2'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,362352.0,72.66000000000001,3.808,,,,,,,,,,,11.716666666666667,,,,7.0,1.0,8.0,0.0,0.01870347,0.02122129,0.0025178200000000005,Tottenham,Copenhagen,23.0,Pedro Porro,DR,True,-1.3905170343341737,0.0,-61.41038021412192,P. Porro,9.0,Tottenham
228,227,228,154.0,11.0,46.0,30,72.55499999999999,3.944,11.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.95'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.1'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,379688.0,75.705,8.364,,,,,,,,,,,11.766666666666666,,,,8.0,0.0,8.0,1.0,0.02122129,0.02401521,0.0027939199999999983,Tottenham,Copenhagen,22.0,Brennan Johnson,AMR,True,5.2989956548500174,0.0,54.52367984093476,B. Johnson,9.0,Tottenham
229,228,229,155.0,11.0,46.0,30,75.705,8.364,11.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.48'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,399772.0,74.655,3.944,,,,,,,,,,,11.766666666666666,,,,8.0,0.0,8.0,0.0,0.02122129,0.02122129,0.0,Tottenham,Copenhagen,7.0,Xavi Simons,AMC,True,-3.782287113598386,0.0,-103.36328608119643,X. Simons,9.0,Tottenham
230,229,230,156.0,11.0,47.0,30,74.655,3.944,11.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.90'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '0.6'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '62'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 120, 29, 35, 37, 217, 218]",True,379688.0,74.44500000000001,4.556,,,,,,,,,,,11.783333333333333,,,,,,,,,,,Tottenham,Copenhagen,22.0,Brennan Johnson,AMR,True,0.27747300397170704,0.0,108.93900426023954,B. Johnson,9.0,Tottenham
231,230,231,62.0,11.0,47.0,10,30.555000000000003,63.444,11.0,FirstHalf,BlockedPass,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '156'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 60]",True,421895.0,,,,,,,,,,,,,11.783333333333333,,,,,,,,,,,Copenhagen,Tottenham,30.0,Elias Achouri,ML,True,0.0,0.0,,E. Achouri,10.0,Copenhagen
